url,median_ms,status,runs_seconds
http://127.0.0.1:3001/,2.67,PASS,0.003595,0.002669,0.004281,0.001745,0.001661
http://127.0.0.1:3001/login,1.09,PASS,0.001356,0.001093,0.001115,0.001031,0.000997
http://127.0.0.1:3001/signup,1.15,PASS,0.001489,0.001043,0.000911,0.001166,0.001146
http://127.0.0.1:3001/credits,0.93,PASS,0.001233,0.000998,0.000862,0.000929,0.000801
http://127.0.0.1:3001/policy,0.96,PASS,0.052670,0.001185,0.000961,0.000960,0.000900
http://127.0.0.1:3001/impressum,0.80,PASS,0.045204,0.000897,0.000755,0.000725,0.000796
http://127.0.0.1:3001/studio,5.24,PASS,0.022831,0.005386,0.005241,0.003891,0.004808
http://127.0.0.1:3001/studio/image,4.24,PASS,0.003755,0.006907,0.004238,0.005292,0.003505
http://127.0.0.1:3001/studio/video,2.99,PASS,0.003454,0.002989,0.002942,0.002753,0.004024
http://127.0.0.1:3001/admin,0.79,PASS,0.059167,0.000960,0.000794,0.000699,0.000712
